Comunidad_Autonoma,Año,Trimestre,Periodo,Valor_Tasado_€_m2
"Navarra, Comunidad Foral de",2010,4,2010T4,1521.9
País Vasco,2010,4,2010T4,2645.1
"Rioja, La",2010,4,2010T4,1463.8
Comunitat Valenciana,2010,4,2010T4,1408.7
Andalucía,2011,1,2011T1,1522.7
Aragón,2011,1,2011T1,1622.3
"Asturias, Principado de",2011,1,2011T1,1562.2
"Balears, Illes",2011,1,2011T1,2039.5
Canarias,2011,1,2011T1,1534.1
Cantabria,2011,1,2011T1,1749.7
Castilla y León,2011,1,2011T1,1331.4
Castilla-La Mancha,2011,1,2011T1,1198.1
Cataluña,2011,1,2011T1,2145.2
Ceuta,2011,1,2011T1,1774.5
Comunitat Valenciana,2011,1,2011T1,1383.5
Extremadura,2011,1,2011T1,984.3
Galicia,2011,1,2011T1,1405.0
"Madrid, Comunidad de",2011,1,2011T1,2360.9
Melilla,2011,1,2011T1,1537.0
"Murcia, Región de",2011,1,2011T1,1267.9
"Navarra, Comunidad Foral de",2011,1,2011T1,1482.1
País Vasco,2011,1,2011T1,2603.5
"Rioja, La",2011,1,2011T1,1463.8
Comunitat Valenciana,2011,1,2011T1,1352.2
Andalucía,2011,2,2011T2,1514.2
Aragón,2011,2,2011T2,1544.6
"Asturias, Principado de",2011,2,2011T2,1616.4
"Balears, Illes",2011,2,2011T2,2008.0
Canarias,2011,2,2011T2,1489.6
Cantabria,2011,2,2011T2,1782.9
Castilla y León,2011,2,2011T2,1312.1
Castilla-La Mancha,2011,2,2011T2,1168.1
Cataluña,2011,2,2011T2,2132.3
Ceuta,2011,2,2011T2,1852.6
Comunitat Valenciana,2011,2,2011T2,1347.1
Extremadura,2011,2,2011T2,975.4
Galicia,2011,2,2011T2,1402.1
"Madrid, Comunidad de",2011,2,2011T2,2351.5
Melilla,2011,2,2011T2,1672.3
"Murcia, Región de",2011,2,2011T2,1242.3
"Navarra, Comunidad Foral de",2011,2,2011T2,1464.3
País Vasco,2011,2,2011T2,2578.5
"Rioja, La",2011,2,2011T2,1433.1
Comunitat Valenciana,2011,2,2011T2,1306.2
Andalucía,2011,3,2011T3,1480.9
Aragón,2011,3,2011T3,1524.5
"Asturias, Principado de",2011,3,2011T3,1595.4
"Balears, Illes",2011,3,2011T3,1965.8
Canarias,2011,3,2011T3,1498.5
Cantabria,2011,3,2011T3,1807.9
Castilla y León,2011,3,2011T3,1285.6
Castilla-La Mancha,2011,3,2011T3,1161.7
Cataluña,2011,3,2011T3,2077.0
Ceuta,2011,3,2011T3,1850.7
Comunitat Valenciana,2011,3,2011T3,1357.9
Extremadura,2011,3,2011T3,994.9
Galicia,2011,3,2011T3,1396.9
"Madrid, Comunidad de",2011,3,2011T3,2295.1
Melilla,2011,3,2011T3,1607.1
"Murcia, Región de",2011,3,2011T3,1248.5
"Navarra, Comunidad Foral de",2011,3,2011T3,1389.6
País Vasco,2011,3,2011T3,2599.1
"Rioja, La",2011,3,2011T3,1388.7
Comunitat Valenciana,2011,3,2011T3,1332.3
Andalucía,2011,4,2011T4,1440.8
Aragón,2011,4,2011T4,1474.2
"Asturias, Principado de",2011,4,2011T4,1581.0
"Balears, Illes",2011,4,2011T4,1950.1
Canarias,2011,4,2011T4,1435.6
Cantabria,2011,4,2011T4,1789.8
Castilla y León,2011,4,2011T4,1292.0
Castilla-La Mancha,2011,4,2011T4,1165.3
Cataluña,2011,4,2011T4,2039.5
Ceuta,2011,4,2011T4,1798.9
Comunitat Valenciana,2011,4,2011T4,1340.4
Extremadura,2011,4,2011T4,981.0
Galicia,2011,4,2011T4,1373.2
"Madrid, Comunidad de",2011,4,2011T4,2260.7
Melilla,2011,4,2011T4,1677.8
"Murcia, Región de",2011,4,2011T4,1231.0
"Navarra, Comunidad Foral de",2011,4,2011T4,1449.4
País Vasco,2011,4,2011T4,2566.1
"Rioja, La",2011,4,2011T4,1347.0
Comunitat Valenciana,2011,4,2011T4,1295.0
Andalucía,2012,1,2012T1,1379.2
Aragón,2012,1,2012T1,1455.0
"Asturias, Principado de",2012,1,2012T1,1528.8
"Balears, Illes",2012,1,2012T1,1885.7
Canarias,2012,1,2012T1,1444.2
Cantabria,2012,1,2012T1,1745.1
Castilla y León,2012,1,2012T1,1233.2
Castilla-La Mancha,2012,1,2012T1,1110.0
Cataluña,2012,1,2012T1,1959.9
Ceuta,2012,1,2012T1,1818.7
Comunitat Valenciana,2012,1,2012T1,1271.4
Extremadura,2012,1,2012T1,932.9
Galicia,2012,1,2012T1,1302.3
"Madrid, Comunidad de",2012,1,2012T1,2181.6
Melilla,2012,1,2012T1,1647.6
"Murcia, Región de",2012,1,2012T1,1185.5
"Navarra, Comunidad Foral de",2012,1,2012T1,1405.9
País Vasco,2012,1,2012T1,2553.9
"Rioja, La",2012,1,2012T1,1347.7
Comunitat Valenciana,2012,1,2012T1,1225.1
Andalucía,2012,2,2012T2,1344.7
Aragón,2012,2,2012T2,1404.3
"Asturias, Principado de",2012,2,2012T2,1515.5
"Balears, Illes",2012,2,2012T2,1859.3
Canarias,2012,2,2012T2,1382.7
Cantabria,2012,2,2012T2,1771.3
Castilla y León,2012,2,2012T2,1229.7
Castilla-La Mancha,2012,2,2012T2,1074.0
Cataluña,2012,2,2012T2,1895.2
Ceuta,2012,2,2012T2,1815.1
Comunitat Valenciana,2012,2,2012T2,1225.9
Extremadura,2012,2,2012T2,908.1
Galicia,2012,2,2012T2,1294.5
"Madrid, Comunidad de",2012,2,2012T2,2116.2
Melilla,2012,2,2012T2,1622.9
"Murcia, Región de",2012,2,2012T2,1172.5
"Navarra, Comunidad Foral de",2012,2,2012T2,1377.8
País Vasco,2012,2,2012T2,2515.0
"Rioja, La",2012,2,2012T2,1347.7
Comunitat Valenciana,2012,2,2012T2,1187.1
Andalucía,2012,3,2012T3,1322.3
Aragón,2012,3,2012T3,1350.9
"Asturias, Principado de",2012,3,2012T3,1512.9
"Balears, Illes",2012,3,2012T3,1812.8
Canarias,2012,3,2012T3,1323.9
Cantabria,2012,3,2012T3,1698.7
Castilla y León,2012,3,2012T3,1206.6
Castilla-La Mancha,2012,3,2012T3,1038.6
Cataluña,2012,3,2012T3,1845.9
Ceuta,2012,3,2012T3,1778.8
Comunitat Valenciana,2012,3,2012T3,1204.1
Extremadura,2012,3,2012T3,873.8
Galicia,2012,3,2012T3,1255.7
"Madrid, Comunidad de",2012,3,2012T3,2035.8
Melilla,2012,3,2012T3,1647.2
"Murcia, Región de",2012,3,2012T3,1129.1
"Navarra, Comunidad Foral de",2012,3,2012T3,1350.2
País Vasco,2012,3,2012T3,2507.5
"Rioja, La",2012,3,2012T3,1307.2
Comunitat Valenciana,2012,3,2012T3,1149.1
Andalucía,2012,4,2012T4,1288.5
Aragón,2012,4,2012T4,1325.5
"Asturias, Principado de",2012,4,2012T4,1455.4
"Balears, Illes",2012,4,2012T4,1800.5
Canarias,2012,4,2012T4,1269.6
Cantabria,2012,4,2012T4,1651.1
Castilla y León,2012,4,2012T4,1202.6
Castilla-La Mancha,2012,4,2012T4,1034.4
Cataluña,2012,4,2012T4,1810.8
Ceuta,2012,4,2012T4,1698.8
Comunitat Valenciana,2012,4,2012T4,1149.1
Extremadura,2012,4,2012T4,888.7
Galicia,2012,4,2012T4,1204.2
"Madrid, Comunidad de",2012,4,2012T4,1980.8
Melilla,2012,4,2012T4,1574.7
"Murcia, Región de",2012,4,2012T4,1059.1
"Navarra, Comunidad Foral de",2012,4,2012T4,1382.6
País Vasco,2012,4,2012T4,2517.5
"Rioja, La",2012,4,2012T4,1307.2
Comunitat Valenciana,2012,4,2012T4,1100.8
Andalucía,2013,1,2013T1,1285.2
Aragón,2013,1,2013T1,1274.8
"Asturias, Principado de",2013,1,2013T1,1427.7
"Balears, Illes",2013,1,2013T1,1828.9
Canarias,2013,1,2013T1,1268.3
Cantabria,2013,1,2013T1,1591.7
Castilla y León,2013,1,2013T1,1160.7
Castilla-La Mancha,2013,1,2013T1,986.7
Cataluña,2013,1,2013T1,1752.9
Ceuta,2013,1,2013T1,1722.6
Comunitat Valenciana,2013,1,2013T1,1143.0
Extremadura,2013,1,2013T1,889.6
Galicia,2013,1,2013T1,1207.8
"Madrid, Comunidad de",2013,1,2013T1,1998.6
Melilla,2013,1,2013T1,1585.7
"Murcia, Región de",2013,1,2013T1,1057.0
"Navarra, Comunidad Foral de",2013,1,2013T1,1399.2
País Vasco,2013,1,2013T1,2524.1
"Rioja, La",2013,1,2013T1,1234.0
Comunitat Valenciana,2013,1,2013T1,1106.3
Andalucía,2013,2,2013T2,1259.0
Aragón,2013,2,2013T2,1236.7
"Asturias, Principado de",2013,2,2013T2,1360.6
"Balears, Illes",2013,2,2013T2,1835.2
Canarias,2013,2,2013T2,1290.1
Cantabria,2013,2,2013T2,1596.5
Castilla y León,2013,2,2013T2,1128.2
Castilla-La Mancha,2013,2,2013T2,950.2
Cataluña,2013,2,2013T2,1691.5
Ceuta,2013,2,2013T2,1752.7
Comunitat Valenciana,2013,2,2013T2,1145.1
Extremadura,2013,2,2013T2,897.6
Galicia,2013,2,2013T2,1218.0
"Madrid, Comunidad de",2013,2,2013T2,2026.6
Melilla,2013,2,2013T2,1509.6
"Murcia, Región de",2013,2,2013T2,1062.3
"Navarra, Comunidad Foral de",2013,2,2013T2,1410.4
País Vasco,2013,2,2013T2,2536.7
"Rioja, La",2013,2,2013T2,1174.8
Comunitat Valenciana,2013,2,2013T2,1099.7
Andalucía,2013,3,2013T3,1237.6
Aragón,2013,3,2013T3,1209.3
"Asturias, Principado de",2013,3,2013T3,1360.6
"Balears, Illes",2013,3,2013T3,1900.3
Canarias,2013,3,2013T3,1282.4
Cantabria,2013,3,2013T3,1516.7
Castilla y León,2013,3,2013T3,1101.1
Castilla-La Mancha,2013,3,2013T3,928.5
Cataluña,2013,3,2013T3,1681.4
Ceuta,2013,3,2013T3,1702.1
Comunitat Valenciana,2013,3,2013T3,1154.1
Extremadura,2013,3,2013T3,898.5
Galicia,2013,3,2013T3,1204.6
"Madrid, Comunidad de",2013,3,2013T3,2042.8
"Murcia, Región de",2013,3,2013T3,1048.5
"Navarra, Comunidad Foral de",2013,3,2013T3,1407.6
País Vasco,2013,3,2013T3,2506.3
"Rioja, La",2013,3,2013T3,1141.9
Comunitat Valenciana,2013,3,2013T3,1089.8
Andalucía,2013,4,2013T4,1208.5
Aragón,2013,4,2013T4,1173.0
"Asturias, Principado de",2013,4,2013T4,1342.9
"Balears, Illes",2013,4,2013T4,1866.1
Canarias,2013,4,2013T4,1273.4
Cantabria,2013,4,2013T4,1450.0
Castilla y León,2013,4,2013T4,1086.4
Castilla-La Mancha,2013,4,2013T4,907.2
Cataluña,2013,4,2013T4,1665.8
Ceuta,2013,4,2013T4,1763.4
Comunitat Valenciana,2013,4,2013T4,1128.3
Extremadura,2013,4,2013T4,851.3
Galicia,2013,4,2013T4,1210.0
"Madrid, Comunidad de",2013,4,2013T4,2022.4
Melilla,2013,4,2013T4,1481.2
"Murcia, Región de",2013,4,2013T4,1005.6
"Navarra, Comunidad Foral de",2013,4,2013T4,1366.8
País Vasco,2013,4,2013T4,2451.6
"Rioja, La",2013,4,2013T4,1092.8
Comunitat Valenciana,2013,4,2013T4,1073.5
Andalucía,2014,1,2014T1,1207.7
Aragón,2014,1,2014T1,1168.7
"Asturias, Principado de",2014,1,2014T1,1352.8
"Balears, Illes",2014,1,2014T1,1873.4
Canarias,2014,1,2014T1,1257.9
Cantabria,2014,1,2014T1,1482.3
Castilla y León,2014,1,2014T1,1083.5
Castilla-La Mancha,2014,1,2014T1,893.5
Cataluña,2014,1,2014T1,1657.9
Ceuta,2014,1,2014T1,1792.8
Comunitat Valenciana,2014,1,2014T1,1114.9
Extremadura,2014,1,2014T1,848.8
Galicia,2014,1,2014T1,1194.7
"Madrid, Comunidad de",2014,1,2014T1,2010.6
Melilla,2014,1,2014T1,1468.5
"Murcia, Región de",2014,1,2014T1,993.9
"Navarra, Comunidad Foral de",2014,1,2014T1,1349.3
País Vasco,2014,1,2014T1,2441.0
"Rioja, La",2014,1,2014T1,1100.6
Comunitat Valenciana,2014,1,2014T1,1052.7
Andalucía,2014,2,2014T2,1207.1
Aragón,2014,2,2014T2,1170.7
"Asturias, Principado de",2014,2,2014T2,1307.1
"Balears, Illes",2014,2,2014T2,1901.0
Canarias,2014,2,2014T2,1266.7
Cantabria,2014,2,2014T2,1504.7
Castilla y León,2014,2,2014T2,1060.7
Castilla-La Mancha,2014,2,2014T2,899.1
Cataluña,2014,2,2014T2,1658.3
Ceuta,2014,2,2014T2,1748.2
Comunitat Valenciana,2014,2,2014T2,1122.8
Extremadura,2014,2,2014T2,837.1
Galicia,2014,2,2014T2,1176.6
"Madrid, Comunidad de",2014,2,2014T2,2008.1
Melilla,2014,2,2014T2,1457.1
"Murcia, Región de",2014,2,2014T2,1001.2
"Navarra, Comunidad Foral de",2014,2,2014T2,1322.3
País Vasco,2014,2,2014T2,2443.4
"Rioja, La",2014,2,2014T2,1118.0
Comunitat Valenciana,2014,2,2014T2,1072.6
Andalucía,2014,3,2014T3,1206.4
Aragón,2014,3,2014T3,1157.8
"Asturias, Principado de",2014,3,2014T3,1306.4
"Balears, Illes",2014,3,2014T3,1897.2
Canarias,2014,3,2014T3,1281.0
Cantabria,2014,3,2014T3,1497.1
Castilla y León,2014,3,2014T3,1058.1
Castilla-La Mancha,2014,3,2014T3,890.2
Cataluña,2014,3,2014T3,1662.9
Ceuta,2014,3,2014T3,1813.8
Comunitat Valenciana,2014,3,2014T3,1116.0
Extremadura,2014,3,2014T3,849.4
Galicia,2014,3,2014T3,1167.2
"Madrid, Comunidad de",2014,3,2014T3,2006.2
Melilla,2014,3,2014T3,1430.4
"Murcia, Región de",2014,3,2014T3,993.7
"Navarra, Comunidad Foral de",2014,3,2014T3,1301.5
País Vasco,2014,3,2014T3,2438.6
"Rioja, La",2014,3,2014T3,1092.4
Comunitat Valenciana,2014,3,2014T3,1061.4
Andalucía,2014,4,2014T4,1211.1
Aragón,2014,4,2014T4,1170.9
"Asturias, Principado de",2014,4,2014T4,1273.4
"Balears, Illes",2014,4,2014T4,1911.8
Canarias,2014,4,2014T4,1285.8
Cantabria,2014,4,2014T4,1502.8
Castilla y León,2014,4,2014T4,1046.1
Castilla-La Mancha,2014,4,2014T4,879.1
Cataluña,2014,4,2014T4,1671.3
Ceuta,2014,4,2014T4,1758.1
Comunitat Valenciana,2014,4,2014T4,1135.3
Extremadura,2014,4,2014T4,854.5
Galicia,2014,4,2014T4,1176.5
"Madrid, Comunidad de",2014,4,2014T4,2033.4
Melilla,2014,4,2014T4,1488.6
"Murcia, Región de",2014,4,2014T4,997.6
"Navarra, Comunidad Foral de",2014,4,2014T4,1309.6
País Vasco,2014,4,2014T4,2416.1
"Rioja, La",2014,4,2014T4,1061.9
Comunitat Valenciana,2014,4,2014T4,1075.9
Andalucía,2015,1,2015T1,1208.3
Aragón,2015,1,2015T1,1190.9
"Asturias, Principado de",2015,1,2015T1,1264.5
"Balears, Illes",2015,1,2015T1,1875.2
Canarias,2015,1,2015T1,1302.7
Cantabria,2015,1,2015T1,1471.9
Castilla y León,2015,1,2015T1,1043.2
Castilla-La Mancha,2015,1,2015T1,882.9
Cataluña,2015,1,2015T1,1654.6
Ceuta,2015,1,2015T1,1703.5
Comunitat Valenciana,2015,1,2015T1,1122.6
Extremadura,2015,1,2015T1,853.6
Galicia,2015,1,2015T1,1167.4
"Madrid, Comunidad de",2015,1,2015T1,2044.1
Melilla,2015,1,2015T1,1505.1
"Murcia, Región de",2015,1,2015T1,980.5
"Navarra, Comunidad Foral de",2015,1,2015T1,1306.8
País Vasco,2015,1,2015T1,2405.1
"Rioja, La",2015,1,2015T1,1095.4
Comunitat Valenciana,2015,1,2015T1,1058.4
Andalucía,2015,2,2015T2,1213.0
Aragón,2015,2,2015T2,1212.1
"Asturias, Principado de",2015,2,2015T2,1271.2
"Balears, Illes",2015,2,2015T2,1927.9
Canarias,2015,2,2015T2,1318.3
Cantabria,2015,2,2015T2,1512.4
Castilla y León,2015,2,2015T2,1050.7
Castilla-La Mancha,2015,2,2015T2,885.9
Cataluña,2015,2,2015T2,1680.8
Ceuta,2015,2,2015T2,1727.5
Comunitat Valenciana,2015,2,2015T2,1139.9
Extremadura,2015,2,2015T2,861.1
Galicia,2015,2,2015T2,1179.6
"Madrid, Comunidad de",2015,2,2015T2,2078.0
Melilla,2015,2,2015T2,1434.4
"Murcia, Región de",2015,2,2015T2,987.9
"Navarra, Comunidad Foral de",2015,2,2015T2,1340.1
País Vasco,2015,2,2015T2,2441.2
"Rioja, La",2015,2,2015T2,1103.8
Comunitat Valenciana,2015,2,2015T2,1066.9
Andalucía,2015,3,2015T3,1218.9
Aragón,2015,3,2015T3,1193.2
"Asturias, Principado de",2015,3,2015T3,1259.9
"Balears, Illes",2015,3,2015T3,1957.5
Canarias,2015,3,2015T3,1311.7
Cantabria,2015,3,2015T3,1484.9
Castilla y León,2015,3,2015T3,1063.1
Castilla-La Mancha,2015,3,2015T3,881.7
Cataluña,2015,3,2015T3,1682.1
Ceuta,2015,3,2015T3,1731.8
Comunitat Valenciana,2015,3,2015T3,1139.6
Extremadura,2015,3,2015T3,863.0
Galicia,2015,3,2015T3,1179.6
"Madrid, Comunidad de",2015,3,2015T3,2075.7
Melilla,2015,3,2015T3,1467.9
"Murcia, Región de",2015,3,2015T3,988.6
"Navarra, Comunidad Foral de",2015,3,2015T3,1329.2
País Vasco,2015,3,2015T3,2405.1
"Rioja, La",2015,3,2015T3,1124.3
Comunitat Valenciana,2015,3,2015T3,1074.5
Andalucía,2015,4,2015T4,1223.7
Aragón,2015,4,2015T4,1193.2
"Asturias, Principado de",2015,4,2015T4,1286.6
"Balears, Illes",2015,4,2015T4,2014.5
Canarias,2015,4,2015T4,1324.3
Cantabria,2015,4,2015T4,1442.4
Castilla y León,2015,4,2015T4,1073.2
Castilla-La Mancha,2015,4,2015T4,891.9
Cataluña,2015,4,2015T4,1721.1
Ceuta,2015,4,2015T4,1719.7
Comunitat Valenciana,2015,4,2015T4,1150.7
Extremadura,2015,4,2015T4,870.9
Galicia,2015,4,2015T4,1186.8
"Madrid, Comunidad de",2015,4,2015T4,2101.9
Melilla,2015,4,2015T4,1463.0
"Murcia, Región de",2015,4,2015T4,996.3
"Navarra, Comunidad Foral de",2015,4,2015T4,1337.9
País Vasco,2015,4,2015T4,2384.4
"Rioja, La",2015,4,2015T4,1096.0
Comunitat Valenciana,2015,4,2015T4,1085.4
Andalucía,2016,1,2016T1,1210.6
Aragón,2016,1,2016T1,1183.3
"Asturias, Principado de",2016,1,2016T1,1286.3
"Balears, Illes",2016,1,2016T1,2054.7
Canarias,2016,1,2016T1,1334.3
Cantabria,2016,1,2016T1,1452.2
Castilla y León,2016,1,2016T1,1063.6
Castilla-La Mancha,2016,1,2016T1,882.5
Cataluña,2016,1,2016T1,1735.2
Ceuta,2016,1,2016T1,1686.4
Comunitat Valenciana,2016,1,2016T1,1149.9
Extremadura,2016,1,2016T1,885.2
Galicia,2016,1,2016T1,1197.5
"Madrid, Comunidad de",2016,1,2016T1,2129.6
Melilla,2016,1,2016T1,1489.3
"Murcia, Región de",2016,1,2016T1,988.8
"Navarra, Comunidad Foral de",2016,1,2016T1,1308.3
País Vasco,2016,1,2016T1,2360.2
"Rioja, La",2016,1,2016T1,1072.4
Comunitat Valenciana,2016,1,2016T1,1089.3
Andalucía,2016,2,2016T2,1223.2
Aragón,2016,2,2016T2,1188.5
"Asturias, Principado de",2016,2,2016T2,1266.3
"Balears, Illes",2016,2,2016T2,2041.7
Canarias,2016,2,2016T2,1356.1
Cantabria,2016,2,2016T2,1493.4
Castilla y León,2016,2,2016T2,1062.9
Castilla-La Mancha,2016,2,2016T2,876.1
Cataluña,2016,2,2016T2,1757.8
Ceuta,2016,2,2016T2,1742.8
Comunitat Valenciana,2016,2,2016T2,1150.2
Extremadura,2016,2,2016T2,882.0
Galicia,2016,2,2016T2,1196.7
"Madrid, Comunidad de",2016,2,2016T2,2178.2
Melilla,2016,2,2016T2,1468.1
"Murcia, Región de",2016,2,2016T2,984.5
"Navarra, Comunidad Foral de",2016,2,2016T2,1311.1
País Vasco,2016,2,2016T2,2399.3
"Rioja, La",2016,2,2016T2,1103.1
Comunitat Valenciana,2016,2,2016T2,1096.2
Andalucía,2016,3,2016T3,1212.8
Aragón,2016,3,2016T3,1175.3
"Asturias, Principado de",2016,3,2016T3,1279.2
"Balears, Illes",2016,3,2016T3,2040.0
Canarias,2016,3,2016T3,1345.7
Cantabria,2016,3,2016T3,1458.9
Castilla y León,2016,3,2016T3,1048.4
Castilla-La Mancha,2016,3,2016T3,872.9
Cataluña,2016,3,2016T3,1762.1
Ceuta,2016,3,2016T3,1715.0
Comunitat Valenciana,2016,3,2016T3,1161.2
Extremadura,2016,3,2016T3,856.0
Galicia,2016,3,2016T3,1185.4
"Madrid, Comunidad de",2016,3,2016T3,2165.4
Melilla,2016,3,2016T3,1493.5
"Murcia, Región de",2016,3,2016T3,984.2
"Navarra, Comunidad Foral de",2016,3,2016T3,1353.4
País Vasco,2016,3,2016T3,2361.9
"Rioja, La",2016,3,2016T3,1067.2
Comunitat Valenciana,2016,3,2016T3,1117.1
Andalucía,2016,4,2016T4,1215.9
Aragón,2016,4,2016T4,1189.2
"Asturias, Principado de",2016,4,2016T4,1269.6
"Balears, Illes",2016,4,2016T4,2070.4
Canarias,2016,4,2016T4,1374.1
Cantabria,2016,4,2016T4,1457.6
Castilla y León,2016,4,2016T4,1056.8
Castilla-La Mancha,2016,4,2016T4,881.3
Cataluña,2016,4,2016T4,1796.7
Ceuta,2016,4,2016T4,1741.7
Comunitat Valenciana,2016,4,2016T4,1151.4
Extremadura,2016,4,2016T4,864.7
Galicia,2016,4,2016T4,1189.8
"Madrid, Comunidad de",2016,4,2016T4,2203.3
Melilla,2016,4,2016T4,1504.8
"Murcia, Región de",2016,4,2016T4,970.3
"Navarra, Comunidad Foral de",2016,4,2016T4,1300.0
País Vasco,2016,4,2016T4,2356.2
"Rioja, La",2016,4,2016T4,1098.3
Comunitat Valenciana,2016,4,2016T4,1095.4
Andalucía,2017,1,2017T1,1227.9
Aragón,2017,1,2017T1,1165.0
"Asturias, Principado de",2017,1,2017T1,1263.8
"Balears, Illes",2017,1,2017T1,2064.5
Canarias,2017,1,2017T1,1386.7
Cantabria,2017,1,2017T1,1495.4
Castilla y León,2017,1,2017T1,1052.2
Castilla-La Mancha,2017,1,2017T1,878.9
Cataluña,2017,1,2017T1,1829.1
Ceuta,2017,1,2017T1,1755.7
Comunitat Valenciana,2017,1,2017T1,1158.0
Extremadura,2017,1,2017T1,864.6
Galicia,2017,1,2017T1,1179.6
"Madrid, Comunidad de",2017,1,2017T1,2234.5
Melilla,2017,1,2017T1,1551.6
"Murcia, Región de",2017,1,2017T1,973.7
"Navarra, Comunidad Foral de",2017,1,2017T1,1342.2
País Vasco,2017,1,2017T1,2396.8
"Rioja, La",2017,1,2017T1,1076.6
Comunitat Valenciana,2017,1,2017T1,1099.2
Andalucía,2017,2,2017T2,1232.7
Aragón,2017,2,2017T2,1152.8
"Asturias, Principado de",2017,2,2017T2,1254.0
"Balears, Illes",2017,2,2017T2,2108.2
Canarias,2017,2,2017T2,1403.1
Cantabria,2017,2,2017T2,1473.5
Castilla y León,2017,2,2017T2,1044.8
Castilla-La Mancha,2017,2,2017T2,874.2
Cataluña,2017,2,2017T2,1834.0
Ceuta,2017,2,2017T2,1818.7
Comunitat Valenciana,2017,2,2017T2,1149.6
Extremadura,2017,2,2017T2,862.9
Galicia,2017,2,2017T2,1186.6
"Madrid, Comunidad de",2017,2,2017T2,2263.6
Melilla,2017,2,2017T2,1572.5
"Murcia, Región de",2017,2,2017T2,971.4
"Navarra, Comunidad Foral de",2017,2,2017T2,1325.4
País Vasco,2017,2,2017T2,2396.9
"Rioja, La",2017,2,2017T2,1100.9
Comunitat Valenciana,2017,2,2017T2,1081.9
Andalucía,2017,3,2017T3,1222.7
Aragón,2017,3,2017T3,1168.8
"Asturias, Principado de",2017,3,2017T3,1288.7
"Balears, Illes",2017,3,2017T3,2151.1
Canarias,2017,3,2017T3,1419.6
Cantabria,2017,3,2017T3,1477.0
Castilla y León,2017,3,2017T3,1042.8
Castilla-La Mancha,2017,3,2017T3,873.9
Cataluña,2017,3,2017T3,1871.4
Ceuta,2017,3,2017T3,1763.3
Comunitat Valenciana,2017,3,2017T3,1144.5
Extremadura,2017,3,2017T3,854.5
Galicia,2017,3,2017T3,1198.8
"Madrid, Comunidad de",2017,3,2017T3,2305.2
Melilla,2017,3,2017T3,1563.1
"Murcia, Región de",2017,3,2017T3,967.9
"Navarra, Comunidad Foral de",2017,3,2017T3,1335.9
País Vasco,2017,3,2017T3,2366.8
"Rioja, La",2017,3,2017T3,1071.7
Comunitat Valenciana,2017,3,2017T3,1084.6
Andalucía,2017,4,2017T4,1245.7
Aragón,2017,4,2017T4,1188.0
"Asturias, Principado de",2017,4,2017T4,1295.0
"Balears, Illes",2017,4,2017T4,2205.4
Canarias,2017,4,2017T4,1428.1
Cantabria,2017,4,2017T4,1468.6
Castilla y León,2017,4,2017T4,1046.6
Castilla-La Mancha,2017,4,2017T4,874.2
Cataluña,2017,4,2017T4,1892.6
Ceuta,2017,4,2017T4,1754.9
Comunitat Valenciana,2017,4,2017T4,1157.7
Extremadura,2017,4,2017T4,866.0
Galicia,2017,4,2017T4,1185.2
"Madrid, Comunidad de",2017,4,2017T4,2354.9
Melilla,2017,4,2017T4,1520.7
"Murcia, Región de",2017,4,2017T4,990.1
"Navarra, Comunidad Foral de",2017,4,2017T4,1353.9
País Vasco,2017,4,2017T4,2387.0
"Rioja, La",2017,4,2017T4,1078.0
Comunitat Valenciana,2017,4,2017T4,1092.7
Andalucía,2018,1,2018T1,1245.5
Aragón,2018,1,2018T1,1171.5
"Asturias, Principado de",2018,1,2018T1,1260.5
"Balears, Illes",2018,1,2018T1,2208.4
Canarias,2018,1,2018T1,1440.8
Cantabria,2018,1,2018T1,1428.1
Castilla y León,2018,1,2018T1,1045.4
Castilla-La Mancha,2018,1,2018T1,869.5
Cataluña,2018,1,2018T1,1906.0
Ceuta,2018,1,2018T1,1790.5
Comunitat Valenciana,2018,1,2018T1,1176.6
Extremadura,2018,1,2018T1,861.7
Galicia,2018,1,2018T1,1188.9
"Madrid, Comunidad de",2018,1,2018T1,2413.2
Melilla,2018,1,2018T1,1556.5
"Murcia, Región de",2018,1,2018T1,990.5
"Navarra, Comunidad Foral de",2018,1,2018T1,1325.1
País Vasco,2018,1,2018T1,2360.4
"Rioja, La",2018,1,2018T1,1078.7
Comunitat Valenciana,2018,1,2018T1,1116.6
Andalucía,2018,2,2018T2,1261.5
Aragón,2018,2,2018T2,1186.9
"Asturias, Principado de",2018,2,2018T2,1274.2
"Balears, Illes",2018,2,2018T2,2214.2
Canarias,2018,2,2018T2,1458.2
Cantabria,2018,2,2018T2,1450.2
Castilla y León,2018,2,2018T2,1036.1
Castilla-La Mancha,2018,2,2018T2,864.9
Cataluña,2018,2,2018T2,1948.6
Ceuta,2018,2,2018T2,1728.9
Comunitat Valenciana,2018,2,2018T2,1181.0
Extremadura,2018,2,2018T2,857.9
Galicia,2018,2,2018T2,1197.7
"Madrid, Comunidad de",2018,2,2018T2,2481.5
Melilla,2018,2,2018T2,1613.2
"Murcia, Región de",2018,2,2018T2,985.8
"Navarra, Comunidad Foral de",2018,2,2018T2,1367.0
País Vasco,2018,2,2018T2,2381.2
"Rioja, La",2018,2,2018T2,1110.9
Comunitat Valenciana,2018,2,2018T2,1130.9
Andalucía,2018,3,2018T3,1267.6
Aragón,2018,3,2018T3,1179.9
