Comunidad_Autonoma,Año,Trimestre,Periodo,Valor_Tasado_€_m2
Ávila,2010,2,2010T2,1256.7
Albacete,2010,3,2010T3,1203.1
Alicante/Alacant,2010,3,2010T3,1423.4
Almería,2010,3,2010T3,1457.7
Araba/Alava,2010,3,2010T3,2237.6
Badajoz,2010,3,2010T3,1002.9
Barcelona,2010,3,2010T3,2488.7
Bizkaia,2010,3,2010T3,2655.4
Burgos,2010,3,2010T3,1623.4
Castellón/Castelló,2010,3,2010T3,1500.9
Ceuta y Melilla,2010,3,2010T3,1679.5
Ciudad Real,2010,3,2010T3,991.7
Coruña (A),2010,3,2010T3,1427.2
Cuenca,2010,3,2010T3,993.3
Cáceres,2010,3,2010T3,958.6
Cádiz,2010,3,2010T3,1716.7
Córdoba,2010,3,2010T3,1340.7
Gipuzkoa,2010,3,2010T3,2719.7
Girona,2010,3,2010T3,1971.5
Granada,2010,3,2010T3,1355.9
Guadalajara,2010,3,2010T3,1575.4
Huelva,2010,3,2010T3,1530.6
Huesca,2010,3,2010T3,1473.2
Jaén,2010,3,2010T3,1045.7
León,2010,3,2010T3,1115.3
Lleida,2010,3,2010T3,1329.5
Lugo,2010,3,2010T3,1059.6
Málaga,2010,3,2010T3,1874.4
Ourense,2010,3,2010T3,1172.4
Palencia,2010,3,2010T3,1181.6
Palmas (Las),2010,3,2010T3,1625.1
Pontevedra,2010,3,2010T3,1589.1
Salamanca,2010,3,2010T3,1412.0
Santa Cruz de Tenerife,2010,3,2010T3,1486.1
Segovia,2010,3,2010T3,1430.1
Sevilla,2010,3,2010T3,1626.0
Soria,2010,3,2010T3,1330.1
TOTAL NACIONAL,2010,3,2010T3,1832.0
Tarragona,2010,3,2010T3,1746.4
Teruel,2010,3,2010T3,991.5
Toledo,2010,3,2010T3,1225.0
Valladolid,2010,3,2010T3,1520.4
Zamora,2010,3,2010T3,1076.4
Zaragoza,2010,3,2010T3,1801.2
Ávila,2010,3,2010T3,1226.4
Albacete,2010,4,2010T4,1233.3
Alicante/Alacant,2010,4,2010T4,1408.5
Almería,2010,4,2010T4,1469.0
Araba/Alava,2010,4,2010T4,2204.7
Badajoz,2010,4,2010T4,1009.5
Barcelona,2010,4,2010T4,2491.7
Bizkaia,2010,4,2010T4,2685.0
Burgos,2010,4,2010T4,1682.6
Castellón/Castelló,2010,4,2010T4,1525.8
Ceuta y Melilla,2010,4,2010T4,1703.9
Ciudad Real,2010,4,2010T4,1012.2
Coruña (A),2010,4,2010T4,1473.3
Cuenca,2010,4,2010T4,994.2
Cáceres,2010,4,2010T4,984.6
Cádiz,2010,4,2010T4,1736.9
Córdoba,2010,4,2010T4,1311.6
Gipuzkoa,2010,4,2010T4,2721.6
Girona,2010,4,2010T4,1950.0
Granada,2010,4,2010T4,1331.8
Guadalajara,2010,4,2010T4,1593.3
Huelva,2010,4,2010T4,1491.0
Huesca,2010,4,2010T4,1468.9
Jaén,2010,4,2010T4,1039.1
León,2010,4,2010T4,1150.4
Lleida,2010,4,2010T4,1326.2
Lugo,2010,4,2010T4,1075.6
Málaga,2010,4,2010T4,1880.7
Ourense,2010,4,2010T4,1202.1
Palencia,2010,4,2010T4,1216.2
Palmas (Las),2010,4,2010T4,1620.1
Pontevedra,2010,4,2010T4,1601.6
Salamanca,2010,4,2010T4,1432.6
Santa Cruz de Tenerife,2010,4,2010T4,1484.2
Segovia,2010,4,2010T4,1425.6
Sevilla,2010,4,2010T4,1643.0
Soria,2010,4,2010T4,1370.8
TOTAL NACIONAL,2010,4,2010T4,1825.5
Tarragona,2010,4,2010T4,1704.8
Teruel,2010,4,2010T4,987.1
Toledo,2010,4,2010T4,1185.1
Valladolid,2010,4,2010T4,1488.9
Zamora,2010,4,2010T4,1106.4
Zaragoza,2010,4,2010T4,1790.2
Ávila,2010,4,2010T4,1202.2
Albacete,2011,1,2011T1,1203.1
Alicante/Alacant,2011,1,2011T1,1392.0
Almería,2011,1,2011T1,1395.6
Araba/Alava,2011,1,2011T1,2116.7
Badajoz,2011,1,2011T1,982.4
Barcelona,2011,1,2011T1,2414.2
Bizkaia,2011,1,2011T1,2589.4
Burgos,2011,1,2011T1,1585.8
Castellón/Castelló,2011,1,2011T1,1436.3
Ceuta y Melilla,2011,1,2011T1,1630.4
Ciudad Real,2011,1,2011T1,948.3
Coruña (A),2011,1,2011T1,1426.7
Cuenca,2011,1,2011T1,1035.0
Cáceres,2011,1,2011T1,994.1
Cádiz,2011,1,2011T1,1694.2
Córdoba,2011,1,2011T1,1319.7
Gipuzkoa,2011,1,2011T1,2829.4
Girona,2011,1,2011T1,1916.1
Granada,2011,1,2011T1,1297.4
Guadalajara,2011,1,2011T1,1535.0
Huelva,2011,1,2011T1,1454.3
Huesca,2011,1,2011T1,1524.8
Jaén,2011,1,2011T1,1042.5
León,2011,1,2011T1,1106.3
Lleida,2011,1,2011T1,1250.4
Lugo,2011,1,2011T1,1043.6
Málaga,2011,1,2011T1,1826.5
Ourense,2011,1,2011T1,1144.6
Palencia,2011,1,2011T1,1189.6
Palmas (Las),2011,1,2011T1,1542.3
Pontevedra,2011,1,2011T1,1522.9
Salamanca,2011,1,2011T1,1423.3
Santa Cruz de Tenerife,2011,1,2011T1,1528.4
Segovia,2011,1,2011T1,1345.8
Sevilla,2011,1,2011T1,1606.2
Soria,2011,1,2011T1,1383.8
TOTAL NACIONAL,2011,1,2011T1,1777.6
Tarragona,2011,1,2011T1,1681.7
Teruel,2011,1,2011T1,985.5
Toledo,2011,1,2011T1,1162.7
Valladolid,2011,1,2011T1,1425.9
Zamora,2011,1,2011T1,1065.8
Zaragoza,2011,1,2011T1,1718.0
Ávila,2011,1,2011T1,1180.2
Albacete,2011,2,2011T2,1181.4
Alicante/Alacant,2011,2,2011T2,1351.6
Almería,2011,2,2011T2,1425.2
Araba/Alava,2011,2,2011T2,2161.2
Badajoz,2011,2,2011T2,963.7
Barcelona,2011,2,2011T2,2404.5
Bizkaia,2011,2,2011T2,2586.8
Burgos,2011,2,2011T2,1547.7
Castellón/Castelló,2011,2,2011T2,1433.4
Ceuta y Melilla,2011,2,2011T2,1694.1
Ciudad Real,2011,2,2011T2,965.4
Coruña (A),2011,2,2011T2,1413.9
Cuenca,2011,2,2011T2,1024.7
Cáceres,2011,2,2011T2,1006.0
Cádiz,2011,2,2011T2,1684.0
Córdoba,2011,2,2011T2,1350.1
Gipuzkoa,2011,2,2011T2,2762.8
Girona,2011,2,2011T2,1845.2
Granada,2011,2,2011T2,1290.9
Guadalajara,2011,2,2011T2,1444.4
Huelva,2011,2,2011T2,1423.8
Jaén,2011,2,2011T2,1035.2
León,2011,2,2011T2,1132.9
Lleida,2011,2,2011T2,1231.6
Lugo,2011,2,2011T2,1101.0
Málaga,2011,2,2011T2,1824.7
Ourense,2011,2,2011T2,1129.7
Palencia,2011,2,2011T2,1194.4
Palmas (Las),2011,2,2011T2,1517.6
Pontevedra,2011,2,2011T2,1455.9
Salamanca,2011,2,2011T2,1436.8
Santa Cruz de Tenerife,2011,2,2011T2,1453.0
Segovia,2011,2,2011T2,1361.9
Sevilla,2011,2,2011T2,1583.2
Soria,2011,2,2011T2,1329.8
TOTAL NACIONAL,2011,2,2011T2,1752.1
Tarragona,2011,2,2011T2,1686.7
Toledo,2011,2,2011T2,1160.0
Valladolid,2011,2,2011T2,1367.4
Zamora,2011,2,2011T2,1049.8
Zaragoza,2011,2,2011T2,1665.7
Ávila,2011,2,2011T2,1189.6
Albacete,2011,3,2011T3,1167.2
Alicante/Alacant,2011,3,2011T3,1371.9
Almería,2011,3,2011T3,1359.6
Araba/Alava,2011,3,2011T3,2230.4
Badajoz,2011,3,2011T3,950.2
Barcelona,2011,3,2011T3,2335.0
Bizkaia,2011,3,2011T3,2581.6
Burgos,2011,3,2011T3,1468.4
Castellón/Castelló,2011,3,2011T3,1417.6
Ceuta y Melilla,2011,3,2011T3,1673.8
Ciudad Real,2011,3,2011T3,978.0
Coruña (A),2011,3,2011T3,1395.5
Cuenca,2011,3,2011T3,1029.8
Cáceres,2011,3,2011T3,1080.4
Cádiz,2011,3,2011T3,1650.3
Córdoba,2011,3,2011T3,1328.5
Gipuzkoa,2011,3,2011T3,2784.2
Girona,2011,3,2011T3,1891.3
Granada,2011,3,2011T3,1310.3
Guadalajara,2011,3,2011T3,1412.8
Huelva,2011,3,2011T3,1412.6
Jaén,2011,3,2011T3,1026.9
León,2011,3,2011T3,1110.2
Lleida,2011,3,2011T3,1266.1
Lugo,2011,3,2011T3,1054.8
Málaga,2011,3,2011T3,1744.4
Ourense,2011,3,2011T3,1085.4
Palencia,2011,3,2011T3,1215.9
Palmas (Las),2011,3,2011T3,1493.3
Pontevedra,2011,3,2011T3,1495.1
Salamanca,2011,3,2011T3,1383.5
Santa Cruz de Tenerife,2011,3,2011T3,1511.1
Segovia,2011,3,2011T3,1311.5
Sevilla,2011,3,2011T3,1570.0
Soria,2011,3,2011T3,1347.1
TOTAL NACIONAL,2011,3,2011T3,1729.3
Tarragona,2011,3,2011T3,1587.4
Toledo,2011,3,2011T3,1125.2
Valladolid,2011,3,2011T3,1351.6
Zamora,2011,3,2011T3,1051.9
Zaragoza,2011,3,2011T3,1612.4
Ávila,2011,3,2011T3,1136.1
Albacete,2011,4,2011T4,1159.0
Alicante/Alacant,2011,4,2011T4,1381.5
Almería,2011,4,2011T4,1320.2
Araba/Alava,2011,4,2011T4,2299.5
Badajoz,2011,4,2011T4,954.2
Barcelona,2011,4,2011T4,2276.6
Bizkaia,2011,4,2011T4,2560.9
Burgos,2011,4,2011T4,1430.2
Castellón/Castelló,2011,4,2011T4,1377.2
Ceuta y Melilla,2011,4,2011T4,1670.5
Ciudad Real,2011,4,2011T4,1020.1
Coruña (A),2011,4,2011T4,1371.8
Cuenca,2011,4,2011T4,1037.0
Cáceres,2011,4,2011T4,1036.1
Cádiz,2011,4,2011T4,1618.9
Córdoba,2011,4,2011T4,1361.7
Gipuzkoa,2011,4,2011T4,2734.7
Girona,2011,4,2011T4,1851.6
Granada,2011,4,2011T4,1288.0
Guadalajara,2011,4,2011T4,1415.6
Huelva,2011,4,2011T4,1360.3
Huesca,2011,4,2011T4,1386.9
Jaén,2011,4,2011T4,1020.7
León,2011,4,2011T4,1114.0
Lleida,2011,4,2011T4,1278.3
Lugo,2011,4,2011T4,1048.5
Málaga,2011,4,2011T4,1701.0
Ourense,2011,4,2011T4,1115.8
Palencia,2011,4,2011T4,1147.8
Palmas (Las),2011,4,2011T4,1433.6
Pontevedra,2011,4,2011T4,1454.7
Salamanca,2011,4,2011T4,1358.6
Santa Cruz de Tenerife,2011,4,2011T4,1444.6
Segovia,2011,4,2011T4,1259.0
Sevilla,2011,4,2011T4,1546.2
Soria,2011,4,2011T4,1328.2
TOTAL NACIONAL,2011,4,2011T4,1701.8
Tarragona,2011,4,2011T4,1609.6
Teruel,2011,4,2011T4,988.0
Toledo,2011,4,2011T4,1133.1
Valladolid,2011,4,2011T4,1405.7
Zamora,2011,4,2011T4,1072.9
Zaragoza,2011,4,2011T4,1570.0
Ávila,2011,4,2011T4,1148.6
Albacete,2012,1,2012T1,1117.6
Alicante/Alacant,2012,1,2012T1,1301.4
Almería,2012,1,2012T1,1256.8
Araba/Alava,2012,1,2012T1,2265.0
Badajoz,2012,1,2012T1,911.3
Barcelona,2012,1,2012T1,2192.4
Bizkaia,2012,1,2012T1,2514.8
Burgos,2012,1,2012T1,1360.3
Castellón/Castelló,2012,1,2012T1,1362.1
Ceuta y Melilla,2012,1,2012T1,1672.2
Ciudad Real,2012,1,2012T1,979.2
Coruña (A),2012,1,2012T1,1322.4
Cuenca,2012,1,2012T1,940.9
Cáceres,2012,1,2012T1,976.0
Cádiz,2012,1,2012T1,1604.3
Córdoba,2012,1,2012T1,1333.1
Gipuzkoa,2012,1,2012T1,2775.7
Girona,2012,1,2012T1,1777.5
Granada,2012,1,2012T1,1227.5
Guadalajara,2012,1,2012T1,1383.0
Huelva,2012,1,2012T1,1353.5
Huesca,2012,1,2012T1,1421.6
Jaén,2012,1,2012T1,966.6
León,2012,1,2012T1,1046.0
Lleida,2012,1,2012T1,1220.8
Lugo,2012,1,2012T1,988.6
Málaga,2012,1,2012T1,1687.4
Ourense,2012,1,2012T1,1064.5
Palencia,2012,1,2012T1,1127.1
Palmas (Las),2012,1,2012T1,1426.4
Pontevedra,2012,1,2012T1,1361.1
Salamanca,2012,1,2012T1,1324.6
Santa Cruz de Tenerife,2012,1,2012T1,1472.0
Segovia,2012,1,2012T1,1212.4
Sevilla,2012,1,2012T1,1490.5
Soria,2012,1,2012T1,1358.7
TOTAL NACIONAL,2012,1,2012T1,1649.3
Tarragona,2012,1,2012T1,1516.2
Teruel,2012,1,2012T1,981.1
Toledo,2012,1,2012T1,1073.7
Valladolid,2012,1,2012T1,1325.6
Zamora,2012,1,2012T1,1006.0
Zaragoza,2012,1,2012T1,1540.2
Ávila,2012,1,2012T1,1133.7
Albacete,2012,2,2012T2,1088.5
Alicante/Alacant,2012,2,2012T2,1263.9
Almería,2012,2,2012T2,1191.4
Araba/Alava,2012,2,2012T2,2269.5
Badajoz,2012,2,2012T2,912.3
Barcelona,2012,2,2012T2,2120.1
Bizkaia,2012,2,2012T2,2464.5
Burgos,2012,2,2012T2,1392.9
Castellón/Castelló,2012,2,2012T2,1303.5
Ceuta y Melilla,2012,2,2012T2,1660.2
Ciudad Real,2012,2,2012T2,928.3
Coruña (A),2012,2,2012T2,1360.7
Cáceres,2012,2,2012T2,920.5
Cádiz,2012,2,2012T2,1516.1
Córdoba,2012,2,2012T2,1350.8
Gipuzkoa,2012,2,2012T2,2742.4
Girona,2012,2,2012T2,1706.4
Granada,2012,2,2012T2,1239.8
Guadalajara,2012,2,2012T2,1319.7
Huelva,2012,2,2012T2,1363.0
Huesca,2012,2,2012T2,1454.3
Jaén,2012,2,2012T2,920.2
León,2012,2,2012T2,1046.0
Lleida,2012,2,2012T2,1167.1
Lugo,2012,2,2012T2,966.9
Málaga,2012,2,2012T2,1660.4
Ourense,2012,2,2012T2,1018.7
Palmas (Las),2012,2,2012T2,1372.2
Pontevedra,2012,2,2012T2,1312.1
Salamanca,2012,2,2012T2,1292.8
Santa Cruz de Tenerife,2012,2,2012T2,1399.9
Segovia,2012,2,2012T2,1206.5
Sevilla,2012,2,2012T2,1430.9
TOTAL NACIONAL,2012,2,2012T2,1606.4
Tarragona,2012,2,2012T2,1478.3
Teruel,2012,2,2012T2,940.9
Toledo,2012,2,2012T2,1065.1
Valladolid,2012,2,2012T2,1337.5
Zamora,2012,2,2012T2,1010.0
Zaragoza,2012,2,2012T2,1460.1
Ávila,2012,2,2012T2,1148.4
Albacete,2012,3,2012T3,1075.4
Alicante/Alacant,2012,3,2012T3,1283.3
Almería,2012,3,2012T3,1197.4
Araba/Alava,2012,3,2012T3,2090.2
Badajoz,2012,3,2012T3,861.3
Barcelona,2012,3,2012T3,2071.3
Bizkaia,2012,3,2012T3,2470.9
Burgos,2012,3,2012T3,1329.5
Castellón/Castelló,2012,3,2012T3,1205.7
Ceuta y Melilla,2012,3,2012T3,1644.9
Ciudad Real,2012,3,2012T3,926.4
Coruña (A),2012,3,2012T3,1326.7
Cáceres,2012,3,2012T3,907.9
Cádiz,2012,3,2012T3,1484.3
Córdoba,2012,3,2012T3,1333.2
Gipuzkoa,2012,3,2012T3,2805.5
Girona,2012,3,2012T3,1655.2
Granada,2012,3,2012T3,1189.0
Guadalajara,2012,3,2012T3,1262.4
Huelva,2012,3,2012T3,1303.2
Huesca,2012,3,2012T3,1399.0
Jaén,2012,3,2012T3,919.3
León,2012,3,2012T3,1014.5
Lleida,2012,3,2012T3,1122.8
Lugo,2012,3,2012T3,890.5
Málaga,2012,3,2012T3,1575.7
Palmas (Las),2012,3,2012T3,1305.3
Pontevedra,2012,3,2012T3,1268.8
Salamanca,2012,3,2012T3,1296.7
Santa Cruz de Tenerife,2012,3,2012T3,1343.9
Segovia,2012,3,2012T3,1239.1
Sevilla,2012,3,2012T3,1390.8
TOTAL NACIONAL,2012,3,2012T3,1565.6
Tarragona,2012,3,2012T3,1419.2
Toledo,2012,3,2012T3,1024.6
Valladolid,2012,3,2012T3,1261.3
Zamora,2012,3,2012T3,958.5
Zaragoza,2012,3,2012T3,1391.5
Ávila,2012,3,2012T3,1133.4
Albacete,2012,4,2012T4,1091.5
Alicante/Alacant,2012,4,2012T4,1202.5
Almería,2012,4,2012T4,1167.5
Araba/Alava,2012,4,2012T4,2186.3
Badajoz,2012,4,2012T4,869.1
Barcelona,2012,4,2012T4,2034.0
Bizkaia,2012,4,2012T4,2503.0
Burgos,2012,4,2012T4,1345.5
Castellón/Castelló,2012,4,2012T4,1186.4
Ceuta y Melilla,2012,4,2012T4,1570.9
Ciudad Real,2012,4,2012T4,919.0
Coruña (A),2012,4,2012T4,1247.1
Cuenca,2012,4,2012T4,823.3
Cáceres,2012,4,2012T4,940.4
Cádiz,2012,4,2012T4,1447.2
Córdoba,2012,4,2012T4,1271.9
Gipuzkoa,2012,4,2012T4,2721.3
Girona,2012,4,2012T4,1625.4
Granada,2012,4,2012T4,1148.6
Guadalajara,2012,4,2012T4,1276.6
Huelva,2012,4,2012T4,1252.4
Jaén,2012,4,2012T4,882.5
León,2012,4,2012T4,972.9
Lleida,2012,4,2012T4,1098.1
Lugo,2012,4,2012T4,874.5
Málaga,2012,4,2012T4,1548.9
Ourense,2012,4,2012T4,1024.7
Palencia,2012,4,2012T4,1121.4
Palmas (Las),2012,4,2012T4,1256.6
Pontevedra,2012,4,2012T4,1230.7
Salamanca,2012,4,2012T4,1307.1
Santa Cruz de Tenerife,2012,4,2012T4,1282.1
Sevilla,2012,4,2012T4,1343.5
TOTAL NACIONAL,2012,4,2012T4,1531.2
Tarragona,2012,4,2012T4,1380.9
Toledo,2012,4,2012T4,1006.1
Valladolid,2012,4,2012T4,1321.8
Zamora,2012,4,2012T4,971.9
Zaragoza,2012,4,2012T4,1406.8
Ávila,2012,4,2012T4,1094.9
Albacete,2013,1,2013T1,1027.1
Alicante/Alacant,2013,1,2013T1,1204.7
Almería,2013,1,2013T1,1173.3
Araba/Alava,2013,1,2013T1,2122.9
Badajoz,2013,1,2013T1,883.0
Barcelona,2013,1,2013T1,1973.0
Bizkaia,2013,1,2013T1,2538.0
Burgos,2013,1,2013T1,1274.2
Castellón/Castelló,2013,1,2013T1,1135.4
Ceuta y Melilla,2013,1,2013T1,1588.2
Ciudad Real,2013,1,2013T1,871.9
Coruña (A),2013,1,2013T1,1220.9
Cuenca,2013,1,2013T1,863.6
Cáceres,2013,1,2013T1,905.6
Cádiz,2013,1,2013T1,1408.1
Córdoba,2013,1,2013T1,1234.7
Gipuzkoa,2013,1,2013T1,2724.0
Girona,2013,1,2013T1,1560.4
Granada,2013,1,2013T1,1179.6
Guadalajara,2013,1,2013T1,1228.1
Huelva,2013,1,2013T1,1284.0
Huesca,2013,1,2013T1,1246.7
Jaén,2013,1,2013T1,865.7
León,2013,1,2013T1,976.7
Lleida,2013,1,2013T1,1050.9
Lugo,2013,1,2013T1,906.0
Málaga,2013,1,2013T1,1544.3
Ourense,2013,1,2013T1,997.0
Palencia,2013,1,2013T1,1061.4
Palmas (Las),2013,1,2013T1,1298.1
Pontevedra,2013,1,2013T1,1262.7
Salamanca,2013,1,2013T1,1288.8
Santa Cruz de Tenerife,2013,1,2013T1,1235.9
Segovia,2013,1,2013T1,1117.0
Sevilla,2013,1,2013T1,1341.8
Soria,2013,1,2013T1,1129.5
TOTAL NACIONAL,2013,1,2013T1,1516.4
Tarragona,2013,1,2013T1,1336.7
Teruel,2013,1,2013T1,837.8
Toledo,2013,1,2013T1,944.7
Valladolid,2013,1,2013T1,1274.2
Zamora,2013,1,2013T1,938.7
Zaragoza,2013,1,2013T1,1347.7
Ávila,2013,1,2013T1,995.3
Albacete,2013,2,2013T2,988.1
Alicante/Alacant,2013,2,2013T2,1207.1
Almería,2013,2,2013T2,1173.3
Araba/Alava,2013,2,2013T2,2088.9
Badajoz,2013,2,2013T2,900.7
Barcelona,2013,2,2013T2,1905.9
Bizkaia,2013,2,2013T2,2568.5
Burgos,2013,2,2013T2,1269.1
Castellón/Castelló,2013,2,2013T2,1153.6
Ceuta y Melilla,2013,2,2013T2,1585.0
Ciudad Real,2013,2,2013T2,836.2
Coruña (A),2013,2,2013T2,1228.2
Cuenca,2013,2,2013T2,820.9
Cáceres,2013,2,2013T2,892.5
Cádiz,2013,2,2013T2,1357.4
Córdoba,2013,2,2013T2,1200.1
Gipuzkoa,2013,2,2013T2,2732.2
Girona,2013,2,2013T2,1493.3
Granada,2013,2,2013T2,1164.3
Guadalajara,2013,2,2013T2,1167.9
Huelva,2013,2,2013T2,1228.8
Huesca,2013,2,2013T2,1200.6
Jaén,2013,2,2013T2,870.9
León,2013,2,2013T2,965.0
Lleida,2013,2,2013T2,1000.5
Lugo,2013,2,2013T2,912.3
Málaga,2013,2,2013T2,1535.0
Ourense,2013,2,2013T2,992.0
Palencia,2013,2,2013T2,1057.2
Palmas (Las),2013,2,2013T2,1328.0
Pontevedra,2013,2,2013T2,1255.1
Salamanca,2013,2,2013T2,1219.2
Santa Cruz de Tenerife,2013,2,2013T2,1250.7
Segovia,2013,2,2013T2,1123.7
Sevilla,2013,2,2013T2,1301.5
Soria,2013,2,2013T2,1129.2
TOTAL NACIONAL,2013,2,2013T2,1502.8
Tarragona,2013,2,2013T2,1291.3
Teruel,2013,2,2013T2,854.4
Toledo,2013,2,2013T2,910.7
Valladolid,2013,2,2013T2,1222.0
Zamora,2013,2,2013T2,877.7
Zaragoza,2013,2,2013T2,1312.7
Ávila,2013,2,2013T2,952.5
Albacete,2013,3,2013T3,981.2
Alicante/Alacant,2013,3,2013T3,1242.1
Almería,2013,3,2013T3,1181.3
Araba/Alava,2013,3,2013T3,2072.2
Badajoz,2013,3,2013T3,905.2
Barcelona,2013,3,2013T3,1898.3
Bizkaia,2013,3,2013T3,2501.7
Burgos,2013,3,2013T3,1241.2
Castellón/Castelló,2013,3,2013T3,1124.8
Ceuta y Melilla,2013,3,2013T3,1571.5
Ciudad Real,2013,3,2013T3,822.0
Coruña (A),2013,3,2013T3,1191.4
Cuenca,2013,3,2013T3,845.0
Cáceres,2013,3,2013T3,876.6
Cádiz,2013,3,2013T3,1315.3
Córdoba,2013,3,2013T3,1208.1
Gipuzkoa,2013,3,2013T3,2754.1
Girona,2013,3,2013T3,1494.8
Granada,2013,3,2013T3,1137.5
Guadalajara,2013,3,2013T3,1130.5
Huelva,2013,3,2013T3,1167.6
Huesca,2013,3,2013T3,1254.6
Jaén,2013,3,2013T3,862.2
León,2013,3,2013T3,914.8
Lleida,2013,3,2013T3,984.5
Lugo,2013,3,2013T3,874.9
Málaga,2013,3,2013T3,1484.3
Ourense,2013,3,2013T3,966.2
Palencia,2013,3,2013T3,1029.7
Palmas (Las),2013,3,2013T3,1320.7
Pontevedra,2013,3,2013T3,1278.9
Salamanca,2013,3,2013T3,1199.7
Santa Cruz de Tenerife,2013,3,2013T3,1245.7
Segovia,2013,3,2013T3,1119.2
Sevilla,2013,3,2013T3,1271.6
Soria,2013,3,2013T3,1098.7
TOTAL NACIONAL,2013,3,2013T3,1495.3
Tarragona,2013,3,2013T3,1264.2
Teruel,2013,3,2013T3,820.5
Toledo,2013,3,2013T3,876.1
Valladolid,2013,3,2013T3,1197.6
Zamora,2013,3,2013T3,881.2
Zaragoza,2013,3,2013T3,1254.9
Ávila,2013,3,2013T3,913.4
Albacete,2013,4,2013T4,940.0
Alicante/Alacant,2013,4,2013T4,1208.6
Almería,2013,4,2013T4,1119.9
Araba/Alava,2013,4,2013T4,2049.4
Badajoz,2013,4,2013T4,854.5
Barcelona,2013,4,2013T4,1883.1
Bizkaia,2013,4,2013T4,2419.6
Burgos,2013,4,2013T4,1194.0
Castellón/Castelló,2013,4,2013T4,1084.3
Ceuta y Melilla,2013,4,2013T4,1579.0
Ciudad Real,2013,4,2013T4,801.5
Coruña (A),2013,4,2013T4,1216.4
Cuenca,2013,4,2013T4,821.6
Cáceres,2013,4,2013T4,846.8
Cádiz,2013,4,2013T4,1281.1
Córdoba,2013,4,2013T4,1163.4
Gipuzkoa,2013,4,2013T4,2726.6
Girona,2013,4,2013T4,1450.0
Granada,2013,4,2013T4,1123.9
Guadalajara,2013,4,2013T4,1085.3
Huelva,2013,4,2013T4,1123.2
Huesca,2013,4,2013T4,1200.7
Jaén,2013,4,2013T4,826.8
León,2013,4,2013T4,932.2
Lleida,2013,4,2013T4,1021.9
Lugo,2013,4,2013T4,844.3
Málaga,2013,4,2013T4,1447.2
Ourense,2013,4,2013T4,948.8
Palencia,2013,4,2013T4,1059.6
Palmas (Las),2013,4,2013T4,1344.5
Pontevedra,2013,4,2013T4,1278.9
Salamanca,2013,4,2013T4,1199.7
Santa Cruz de Tenerife,2013,4,2013T4,1198.4
Segovia,2013,4,2013T4,1075.6
Sevilla,2013,4,2013T4,1269.1
Soria,2013,4,2013T4,1131.7
TOTAL NACIONAL,2013,4,2013T4,1466.9
Tarragona,2013,4,2013T4,1244.0
Teruel,2013,4,2013T4,835.3
Toledo,2013,4,2013T4,852.2
Valladolid,2013,4,2013T4,1158.1
Zamora,2013,4,2013T4,912.9
Zaragoza,2013,4,2013T4,1218.5
Ávila,2013,4,2013T4,881.4
Albacete,2014,1,2014T1,944.2
Alicante/Alacant,2014,1,2014T1,1206.1
Almería,2014,1,2014T1,1114.0
Araba/Alava,2014,1,2014T1,2033.0
Badajoz,2014,1,2014T1,858.6
Barcelona,2014,1,2014T1,1877.5
Bizkaia,2014,1,2014T1,2409.9
Burgos,2014,1,2014T1,1163.9
Castellón/Castelló,2014,1,2014T1,1052.7
Ceuta y Melilla,2014,1,2014T1,1586.6
Ciudad Real,2014,1,2014T1,782.8
Coruña (A),2014,1,2014T1,1203.7
Cuenca,2014,1,2014T1,839.0
Cáceres,2014,1,2014T1,828.7
Cádiz,2014,1,2014T1,1298.6
Córdoba,2014,1,2014T1,1156.4
Gipuzkoa,2014,1,2014T1,2710.2
Girona,2014,1,2014T1,1435.5
Granada,2014,1,2014T1,1104.2
Guadalajara,2014,1,2014T1,1074.8
Huelva,2014,1,2014T1,1118.6
Huesca,2014,1,2014T1,1176.0
Jaén,2014,1,2014T1,809.3
León,2014,1,2014T1,913.6
Lleida,2014,1,2014T1,985.5
Lugo,2014,1,2014T1,813.8
Málaga,2014,1,2014T1,1466.3
Ourense,2014,1,2014T1,960.6
Palencia,2014,1,2014T1,1028.5
Palmas (Las),2014,1,2014T1,1321.0
Pontevedra,2014,1,2014T1,1264.0
Salamanca,2014,1,2014T1,1210.9
Santa Cruz de Tenerife,2014,1,2014T1,1192.1
Segovia,2014,1,2014T1,1085.4
Sevilla,2014,1,2014T1,1245.3
Soria,2014,1,2014T1,1116.7
TOTAL NACIONAL,2014,1,2014T1,1459.4
Tarragona,2014,1,2014T1,1235.8
Teruel,2014,1,2014T1,816.1
Toledo,2014,1,2014T1,821.1
Valladolid,2014,1,2014T1,1179.5
Zamora,2014,1,2014T1,898.6
Zaragoza,2014,1,2014T1,1219.2
Ávila,2014,1,2014T1,895.6
Albacete,2014,2,2014T2,939.6
Alicante/Alacant,2014,2,2014T2,1206.0
Almería,2014,2,2014T2,1115.4
Araba/Alava,2014,2,2014T2,1990.3
Badajoz,2014,2,2014T2,838.2
Barcelona,2014,2,2014T2,1876.2
Bizkaia,2014,2,2014T2,2402.7
Burgos,2014,2,2014T2,1144.0
Castellón/Castelló,2014,2,2014T2,1062.2
Ceuta y Melilla,2014,2,2014T2,1556.2
Ciudad Real,2014,2,2014T2,788.8
Coruña (A),2014,2,2014T2,1177.9
Cuenca,2014,2,2014T2,823.4
